loc_date,date,slug,code,quantity,city,feature_name,feature_type,parent_boundary,pcs_m,project
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G906,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G907,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G908,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G91,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G913,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G914,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G915,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G916,2,Genève,lac-leman,l,rhone,0.02,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G917,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G918,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G919,1,Genève,lac-leman,l,rhone,0.01,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G92,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G921,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G922,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G923,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G925,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G926,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G927,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G928,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G929,2,Genève,lac-leman,l,rhone,0.02,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G93,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G930,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G931,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G932,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G933,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G934,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G935,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G936,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G937,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G938,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G939,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G94,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G940,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G941,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G942,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G943,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G944,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G945,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G95,6,Genève,lac-leman,l,rhone,0.06,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G96,2,Genève,lac-leman,l,rhone,0.02,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G97,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G98,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G99,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,G999,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,Gcaps,4,Genève,lac-leman,l,rhone,0.04,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,Gfoams,6,Genève,lac-leman,l,rhone,0.06,IQAASL
"('baby-plage-geneva', '2020-07-07')",2020-07-07,baby-plage-geneva,Gfrags,345,Genève,lac-leman,l,rhone,3.45,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G1,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G10,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G100,2,Genève,lac-leman,l,rhone,0.02,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G101,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G102,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G103,25,Genève,lac-leman,l,rhone,0.25,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G104,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G105,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G106,12,Genève,lac-leman,l,rhone,0.12,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G107,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G108,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G109,2,Genève,lac-leman,l,rhone,0.02,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G11,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G111,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G112,11,Genève,lac-leman,l,rhone,0.11,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G113,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G114,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G115,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G116,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G117,2,Genève,lac-leman,l,rhone,0.02,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G118,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G119,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G12,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G122,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G123,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G124,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G125,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G126,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G128,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G129,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G13,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G131,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G132,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G133,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G134,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G135,1,Genève,lac-leman,l,rhone,0.01,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G136,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G137,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G138,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G139,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G14,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G140,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G141,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G142,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G143,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G144,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G145,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G146,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G147,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G148,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G149,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G150,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G151,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G152,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G153,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G154,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G155,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G156,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G157,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G158,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G159,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G160,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G161,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G162,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G165,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G166,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G167,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G17,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G170,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G171,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G172,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G173,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G174,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G175,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G176,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G177,4,Genève,lac-leman,l,rhone,0.04,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G178,7,Genève,lac-leman,l,rhone,0.07,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G179,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G180,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G181,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G182,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G183,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G185,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G186,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G188,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G19,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G190,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G191,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G193,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G194,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G195,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G196,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G197,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G198,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G199,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G2,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G20,2,Genève,lac-leman,l,rhone,0.02,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G200,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G201,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G202,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G203,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G204,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G205,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G207,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G208,7,Genève,lac-leman,l,rhone,0.07,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G210,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G211,3,Genève,lac-leman,l,rhone,0.03,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G213,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G214,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G25,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G26,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G27,59,Genève,lac-leman,l,rhone,0.59,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G28,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G29,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G3,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G30,15,Genève,lac-leman,l,rhone,0.15,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G31,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G32,1,Genève,lac-leman,l,rhone,0.01,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G33,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G34,3,Genève,lac-leman,l,rhone,0.03,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G35,4,Genève,lac-leman,l,rhone,0.04,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G36,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G37,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G38,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G39,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G4,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G40,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G41,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G43,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G48,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G49,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G5,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G50,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G51,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G52,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G53,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G55,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G56,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G59,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G6,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G60,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G61,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G62,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G63,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G64,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G65,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G66,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G67,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G68,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G7,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G70,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G702,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G703,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G704,0,Genève,lac-leman,l,rhone,0.0,IQAASL
"('baby-plage-geneva', '2020-08-18')",2020-08-18,baby-plage-geneva,G705,0,Genève,lac-leman,l,rhone,0.0,IQAASL
